dataset,image_index,sigma_true,nu,sigma_hat_krishnan,psnr_diagnostic,ssim_diagnostic,lpips_diagnostic
CelebA,156,3.0,0.1,1.3066606521606445,21.925740099782402,0.48883602023124695,0.48367688059806824
CelebA,157,3.0,0.1,0.9913467764854431,24.296886674674433,0.7136427760124207,0.33397820591926575
CelebA,158,3.0,0.1,1.9287762641906738,24.34166625075295,0.7288145422935486,0.23134499788284302
CelebA,159,3.0,0.1,2.0687971115112305,21.304196209181868,0.6357290744781494,0.32426679134368896
CelebA,160,3.0,0.1,1.2972593307495117,24.000820677715787,0.6891107559204102,0.35990071296691895
CelebA,161,3.0,0.1,2.0832011699676514,21.782920466091046,0.6038954257965088,0.3572963774204254
CelebA,162,3.0,0.1,0.8476282358169556,25.97150351533888,0.7008716464042664,0.3302654027938843
CelebA,163,3.0,0.1,1.8628159761428833,20.22268021362331,0.5277413725852966,0.4534270465373993
CelebA,164,3.0,0.1,0.936045229434967,23.43869340195839,0.5784313082695007,0.371216744184494
CelebA,165,3.0,0.1,2.1002588272094727,22.33049712619662,0.6981402039527893,0.2886478006839752
CelebA,166,3.0,0.1,2.298915386199951,21.360940619224312,0.7177853584289551,0.23562593758106232
CelebA,167,3.0,0.1,2.0799624919891357,23.69934885399255,0.6942753791809082,0.29950085282325745
CelebA,168,3.0,0.1,2.3013954162597656,22.231227664792705,0.6870701313018799,0.28330227732658386
CelebA,169,3.0,0.1,1.9610872268676758,25.271259327090103,0.8012582659721375,0.21309049427509308
CelebA,170,3.0,0.1,0.3564589321613312,23.85376407990207,0.6482345461845398,0.41323232650756836
CelebA,171,3.0,0.1,1.2596074342727661,23.763031516404563,0.6484339833259583,0.358018696308136
CelebA,172,3.0,0.1,2.3320963382720947,24.59651191506716,0.7330034375190735,0.2285469025373459
CelebA,173,3.0,0.1,1.991038203239441,24.582852045088167,0.656464159488678,0.206849604845047
CelebA,174,3.0,0.1,1.9622682332992554,22.461621111505817,0.6614586710929871,0.30822136998176575
CelebA,175,3.0,0.1,1.2721678018569946,21.934941831204704,0.5736616253852844,0.4475686550140381
CelebA,176,3.0,0.1,2.1001994609832764,20.666026119285277,0.6023144721984863,0.47200924158096313
CelebA,177,3.0,0.1,2.109524965286255,24.106869870284214,0.7434690594673157,0.2395295798778534
CelebA,178,3.0,0.1,1.9778398275375366,22.24321138858665,0.7008904814720154,0.2232239842414856
CelebA,179,3.0,0.1,1.103315830230713,22.074828983605094,0.6098716259002686,0.3573184311389923
CelebA,180,3.0,0.1,2.39510440826416,23.405030858660837,0.6994650959968567,0.29004645347595215
CelebA,181,3.0,0.1,1.0102839469909668,24.669224773988216,0.647050678730011,0.3561286926269531
CelebA,182,3.0,0.1,1.0235795974731445,21.400047396973946,0.557338535785675,0.5225361585617065
CelebA,183,3.0,0.1,0.6443324089050293,23.80602548455551,0.6074119210243225,0.48627084493637085
CelebA,184,3.0,0.1,2.3926711082458496,23.021362586333343,0.7206077575683594,0.3090711534023285
CelebA,185,3.0,0.1,0.10000000149011612,25.15631812647088,0.5945402979850769,0.4739387631416321
CelebA,186,3.0,0.1,1.4469506740570068,24.084588086450132,0.6999229788780212,0.3068968653678894
CelebA,187,3.0,0.1,1.9213972091674805,25.459591717243523,0.8000432848930359,0.17677265405654907
CelebA,188,3.0,0.1,2.196786880493164,26.327681191377323,0.8412826061248779,0.08637359738349915
CelebA,189,3.0,0.1,1.662933111190796,23.16424126249135,0.6517569422721863,0.3949306011199951
CelebA,190,3.0,0.1,0.9596388936042786,25.550453071511498,0.6362281441688538,0.2655567228794098
CelebA,191,3.0,0.1,2.053847312927246,22.05329919982009,0.6770939230918884,0.2399851530790329
CelebA,192,3.0,0.1,0.811974048614502,23.99654318358886,0.6851208209991455,0.3942622244358063
CelebA,193,3.0,0.1,1.6026710271835327,20.50791189008274,0.5564777851104736,0.4547865688800812
CelebA,194,3.0,0.1,1.9547436237335205,23.734183492976236,0.712101936340332,0.3538193106651306
CelebA,195,3.0,0.1,2.027094602584839,23.64957992285772,0.6055065989494324,0.3057786524295807
CelebA,196,3.0,0.1,2.0486598014831543,20.1399926127289,0.5425190329551697,0.5484523773193359
CelebA,197,3.0,0.1,1.2850701808929443,24.56361642243863,0.6573477387428284,0.3101808428764343
CelebA,198,3.0,0.1,2.0482845306396484,22.999619057952316,0.650392472743988,0.2999474108219147
CelebA,199,3.0,0.1,2.1524293422698975,23.66253288234141,0.6867685317993164,0.1639457494020462
CelebA,200,3.0,0.1,1.2108855247497559,24.11441014072848,0.7128785252571106,0.3292196989059448
CelebA,201,3.0,0.1,2.1278607845306396,21.878832335838574,0.674598753452301,0.31962403655052185
CelebA,202,3.0,0.1,2.260669708251953,22.343598792438996,0.6536839604377747,0.2894972860813141
CelebA,203,3.0,0.1,1.9657273292541504,22.3238806209417,0.7390506863594055,0.30651795864105225
CelebA,204,3.0,0.1,1.8427308797836304,24.076596791202952,0.5901005268096924,0.25309452414512634
CelebA,205,3.0,0.1,1.9196557998657227,22.39607073695829,0.61399906873703,0.4915916323661804
CelebA,206,3.0,0.1,1.2182855606079102,23.603750629682118,0.6590916514396667,0.3503807783126831
CelebA,207,3.0,0.1,1.41153085231781,21.979442788177614,0.679114580154419,0.43417665362358093
CelebA,208,3.0,0.1,2.060356378555298,24.309305476701976,0.6699128746986389,0.30454885959625244
CelebA,209,3.0,0.1,1.6956415176391602,25.47857922693035,0.7842324376106262,0.18491345643997192
CelebA,210,3.0,0.1,2.2117295265197754,25.289904560684526,0.7108492851257324,0.2427084594964981
CelebA,211,3.0,0.1,2.261193037033081,22.26586073017782,0.6972013115882874,0.29505589604377747
CelebA,212,3.0,0.1,1.0760884284973145,25.61994372008485,0.6730073094367981,0.36091533303260803
CelebA,213,3.0,0.1,1.9487879276275635,23.910525482048488,0.7005502581596375,0.24416665732860565
CelebA,214,3.0,0.1,1.6834226846694946,22.794822219162654,0.6293670535087585,0.2573586702346802
CelebA,215,3.0,0.1,2.198355197906494,23.87803460998082,0.5974020957946777,0.27843159437179565
CelebA,216,3.0,0.1,1.4099465608596802,24.940343104928708,0.7128002047538757,0.3018437325954437
CelebA,217,3.0,0.1,2.229322671890259,20.856434613968755,0.6646728515625,0.23592230677604675
CelebA,218,3.0,0.1,1.2782710790634155,22.111071417550477,0.5414367318153381,0.40888482332229614
CelebA,219,3.0,0.1,2.063197374343872,23.21135417185517,0.6804012656211853,0.35169246792793274
CelebA,220,3.0,0.1,2.048316240310669,24.821977740609324,0.8085293769836426,0.22697895765304565
CelebA,221,3.0,0.1,2.17757248878479,21.904211763720227,0.6466795802116394,0.26128366589546204
CelebA,222,3.0,0.1,2.2299373149871826,22.21596262530555,0.6962995529174805,0.23743394017219543
CelebA,223,3.0,0.1,2.090104103088379,23.731490326491254,0.7024921774864197,0.24270012974739075
CelebA,224,3.0,0.1,1.1714524030685425,24.13076984501272,0.7116908431053162,0.3318990170955658
CelebA,225,3.0,0.1,2.2468478679656982,23.507250933380625,0.7114492058753967,0.2479034960269928
CelebA,226,3.0,0.1,1.5222047567367554,22.981306077509824,0.6116226315498352,0.46580806374549866
CelebA,227,3.0,0.1,1.7157231569290161,22.39787624486879,0.5966782569885254,0.5334963798522949
CelebA,228,3.0,0.1,1.675758719444275,22.432411034166808,0.6199361681938171,0.3606649935245514
CelebA,229,3.0,0.1,2.2891831398010254,24.136271835893076,0.6645393967628479,0.28728294372558594
CelebA,230,3.0,0.1,2.0118002891540527,20.293616336128043,0.635490894317627,0.4246797263622284
CelebA,231,3.0,0.1,0.9929006099700928,24.52982141913242,0.7335129380226135,0.3196190893650055
CelebA,232,3.0,0.1,1.455257534980774,23.469601123459398,0.6406280994415283,0.3187340497970581
CelebA,233,3.0,0.1,0.8600601553916931,25.821162030276355,0.7423304915428162,0.3451541066169739
CelebA,234,3.0,0.1,0.9938616752624512,26.050256748441605,0.7285802960395813,0.357930451631546
CelebA,235,3.0,0.1,2.3778223991394043,21.883940371526215,0.6998656392097473,0.29169636964797974
CelebA,236,3.0,0.1,1.3977532386779785,22.08326463823949,0.5767074227333069,0.4384682774543762
CelebA,237,3.0,0.1,1.6598836183547974,25.58240087471625,0.8022878766059875,0.203420028090477
CelebA,238,3.0,0.1,2.0218331813812256,23.39722153753216,0.6835989952087402,0.2980961799621582
CelebA,239,3.0,0.1,1.3736075162887573,20.25561546653993,0.5164580345153809,0.49648919701576233
CelebA,240,3.0,0.1,1.9263275861740112,23.218769841988752,0.6480386257171631,0.37327486276626587
CelebA,241,3.0,0.1,0.7915310859680176,21.171249204118475,0.5475745797157288,0.38723111152648926
CelebA,242,3.0,0.1,1.4791349172592163,23.928794047398267,0.595172643661499,0.2800064980983734
CelebA,243,3.0,0.1,1.6926566362380981,23.38957100349046,0.6828562617301941,0.29457932710647583
CelebA,244,3.0,0.1,1.430327296257019,23.256826944357485,0.7221899628639221,0.27154362201690674
CelebA,245,3.0,0.1,1.6294020414352417,22.521750421184997,0.5697339773178101,0.380057156085968
CelebA,246,3.0,0.1,1.7570031881332397,24.442453448146885,0.7746298909187317,0.18646061420440674
CelebA,247,3.0,0.1,1.1564109325408936,23.156301845988054,0.5864362716674805,0.4146164059638977
CelebA,248,3.0,0.1,2.1222290992736816,23.301088268375256,0.6421083807945251,0.30195266008377075
CelebA,249,3.0,0.1,1.940048098564148,23.741164453072944,0.654517412185669,0.2774311602115631
CelebA,0,4.0,0.01,2.555250406265259,19.32550422059381,0.5062337517738342,0.4041367769241333
CelebA,1,4.0,0.01,2.5441832542419434,22.317019027558118,0.6237763166427612,0.2768665552139282
CelebA,2,4.0,0.01,2.649381399154663,22.50775368264946,0.595764696598053,0.30887874960899353
CelebA,3,4.0,0.01,2.5477399826049805,24.053565941318524,0.7288561463356018,0.3421057462692261
CelebA,4,4.0,0.01,2.4779586791992188,22.10231712586729,0.5782455801963806,0.3495376706123352
CelebA,5,4.0,0.01,2.44215726852417,20.340019700508414,0.581750214099884,0.46533307433128357
CelebA,6,4.0,0.01,2.5648207664489746,24.350365543897986,0.6628284454345703,0.33398282527923584
CelebA,7,4.0,0.01,2.5731773376464844,21.062442033432653,0.539881706237793,0.4663855731487274
CelebA,8,4.0,0.01,2.557429552078247,24.440756243692245,0.6497735977172852,0.28548622131347656
CelebA,9,4.0,0.01,2.5852556228637695,19.755170274103946,0.5669353008270264,0.32694098353385925
CelebA,10,4.0,0.01,2.573479413986206,22.261510122899786,0.6156347393989563,0.31403377652168274
CelebA,11,4.0,0.01,2.6303606033325195,21.94150025152091,0.6513199210166931,0.31348472833633423
CelebA,12,4.0,0.01,2.5466997623443604,22.757310115424122,0.5666663646697998,0.3842288851737976
CelebA,13,4.0,0.01,2.5427072048187256,23.66633881602615,0.6945638060569763,0.23797070980072021
CelebA,14,4.0,0.01,2.5461344718933105,24.626329478858423,0.7265942692756653,0.2559122145175934
CelebA,15,4.0,0.01,2.363067150115967,24.415130108872667,0.6187937259674072,0.3623209595680237
CelebA,16,4.0,0.01,2.581224203109741,18.098609829323465,0.5623831152915955,0.40754690766334534
CelebA,17,4.0,0.01,2.6332685947418213,22.64512344995775,0.6960015892982483,0.30147457122802734
CelebA,18,4.0,0.01,2.572814464569092,24.066481551285612,0.7579048275947571,0.2163376808166504
CelebA,19,4.0,0.01,2.3996424674987793,22.367962707917805,0.6262649893760681,0.4362820088863373
CelebA,20,4.0,0.01,2.6618151664733887,21.323233719022305,0.7182828783988953,0.2861389219760895
CelebA,21,4.0,0.01,2.699131488800049,19.472656916891253,0.4779701232910156,0.4378959536552429
CelebA,22,4.0,0.01,2.5731823444366455,22.24522676025947,0.6463510394096375,0.3434630036354065
CelebA,23,4.0,0.01,2.774355411529541,24.939256695152107,0.7101163864135742,0.3954293131828308
CelebA,24,4.0,0.01,2.6800947189331055,23.106746001237862,0.6099488735198975,0.31128978729248047
CelebA,25,4.0,0.01,2.4816384315490723,23.186708633111024,0.6595337390899658,0.24208781123161316
CelebA,26,4.0,0.01,2.5310513973236084,20.70940938562124,0.5957109332084656,0.29272186756134033
CelebA,27,4.0,0.01,2.5174591541290283,22.72695227384579,0.5869022607803345,0.3568216562271118
CelebA,28,4.0,0.01,2.3173880577087402,20.802088329517574,0.5847566723823547,0.3303890824317932
CelebA,29,4.0,0.01,2.810408353805542,21.52772249105022,0.7249300479888916,0.33795738220214844
CelebA,30,4.0,0.01,2.5858263969421387,23.694421451554316,0.6295157074928284,0.36646169424057007
CelebA,31,4.0,0.01,2.573974609375,20.61952987837436,0.5116614699363708,0.3898237943649292
CelebA,32,4.0,0.01,2.351663827896118,17.8750287011888,0.47098541259765625,0.37257835268974304
CelebA,33,4.0,0.01,2.7029943466186523,21.12408890364478,0.5850189924240112,0.39145681262016296
CelebA,34,4.0,0.01,2.650144100189209,20.37684767030578,0.614952027797699,0.36298587918281555
CelebA,35,4.0,0.01,2.546412229537964,25.66872285427261,0.7940383553504944,0.1810932159423828
CelebA,36,4.0,0.01,2.5022661685943604,22.91807175408719,0.6771554946899414,0.25818338990211487
CelebA,37,4.0,0.01,2.376565456390381,22.205873912848638,0.6146482825279236,0.2768633961677551
CelebA,38,4.0,0.01,2.6124165058135986,23.236272448719973,0.6135202050209045,0.3362959623336792
CelebA,39,4.0,0.01,2.6524319648742676,18.791451178882927,0.5418367385864258,0.45494604110717773
CelebA,40,4.0,0.01,2.6362671852111816,20.768300027193188,0.5956968665122986,0.3889384865760803
CelebA,41,4.0,0.01,2.5464394092559814,22.312752951538222,0.7011207938194275,0.3864870071411133
CelebA,42,4.0,0.01,2.4094953536987305,20.832036899676933,0.5300840735435486,0.4885905683040619
CelebA,43,4.0,0.01,2.781822919845581,22.708923132552062,0.661223828792572,0.3347020149230957
CelebA,44,4.0,0.01,2.634593963623047,22.56195395151164,0.5968080163002014,0.24227461218833923
CelebA,45,4.0,0.01,2.0305018424987793,23.922492551209835,0.6211102604866028,0.4303794503211975
CelebA,46,4.0,0.01,2.513526201248169,23.744877088514727,0.7064788341522217,0.301029771566391
CelebA,47,4.0,0.01,2.5604443550109863,24.095882818168867,0.6019211411476135,0.3956891894340515
CelebA,48,4.0,0.01,2.4027817249298096,21.691071396440925,0.6526820659637451,0.3420637845993042
CelebA,49,4.0,0.01,2.6363608837127686,24.86450341379559,0.5934763550758362,0.22581274807453156
CelebA,50,4.0,0.01,2.2704827785491943,22.989555961347953,0.5583921074867249,0.3166670799255371
CelebA,51,4.0,0.01,2.503112316131592,21.519595209330365,0.5438960790634155,0.35637348890304565
CelebA,52,4.0,0.01,2.3299810886383057,22.798641622419265,0.6351664662361145,0.3106314539909363
CelebA,53,4.0,0.01,2.6340229511260986,22.259817241270706,0.6715871691703796,0.3569464087486267
CelebA,54,4.0,0.01,2.64603328704834,22.570382707127813,0.6552109718322754,0.3304184079170227
CelebA,55,4.0,0.01,2.754244565963745,21.86143009136739,0.6487585306167603,0.32394999265670776
CelebA,56,4.0,0.01,2.8043053150177,21.521716038413793,0.7132771611213684,0.23707455396652222
CelebA,57,4.0,0.01,2.531397819519043,19.943748504203075,0.5721214413642883,0.4211154580116272
CelebA,58,4.0,0.01,2.602381944656372,22.6166574429531,0.6076627373695374,0.2921891212463379
CelebA,59,4.0,0.01,2.5731568336486816,23.514013834769756,0.6943812370300293,0.2797693908214569
CelebA,60,4.0,0.01,2.4491257667541504,23.572298045061224,0.5327308177947998,0.3473121225833893
CelebA,61,4.0,0.01,2.531036138534546,20.69946879478264,0.547536313533783,0.3669823408126831
CelebA,62,4.0,0.01,2.6435675621032715,21.221947570496877,0.5779572129249573,0.34971654415130615
CelebA,63,4.0,0.01,2.581350564956665,20.611563100124336,0.5901309847831726,0.4817529320716858
CelebA,64,4.0,0.01,2.3250925540924072,21.00821572861524,0.6038898825645447,0.4800712466239929
CelebA,65,4.0,0.01,2.7340805530548096,23.026887385019684,0.7803545594215393,0.3019877076148987
CelebA,66,4.0,0.01,2.813324451446533,23.342577011088295,0.7389065623283386,0.2527887225151062
CelebA,67,4.0,0.01,2.4475624561309814,24.67936924395252,0.5988065004348755,0.3420993685722351
CelebA,68,4.0,0.01,2.2829952239990234,22.088828387975063,0.557896077632904,0.4372108578681946
CelebA,69,4.0,0.01,2.4381980895996094,25.11329019162526,0.7169654369354248,0.1929468810558319
CelebA,70,4.0,0.01,2.534813642501831,24.16279974081028,0.6461194157600403,0.3343673646450043
CelebA,71,4.0,0.01,2.6521832942962646,20.640892287156834,0.6678257584571838,0.27633288502693176
CelebA,72,4.0,0.01,2.7022109031677246,19.651149687194042,0.5318474769592285,0.43397438526153564
CelebA,73,4.0,0.01,2.701310157775879,24.01402860008711,0.7741201519966125,0.24613195657730103
CelebA,74,4.0,0.01,2.578011989593506,20.5120479765503,0.6517680287361145,0.3725862503051758
CelebA,75,4.0,0.01,2.651488780975342,26.219036441498794,0.8250139355659485,0.15016385912895203
CelebA,76,4.0,0.01,2.380295515060425,21.34338849640986,0.5610983967781067,0.4384160339832306
CelebA,77,4.0,0.01,2.4430429935455322,22.583350043627647,0.5784686207771301,0.3744678795337677
CelebA,78,4.0,0.01,2.6608564853668213,19.072607260357067,0.5732006430625916,0.443080872297287
CelebA,79,4.0,0.01,2.7069575786590576,22.16165930295421,0.6073950529098511,0.3355576992034912
CelebA,80,4.0,0.01,2.4363579750061035,21.236162631853723,0.47694215178489685,0.4397464394569397
CelebA,81,4.0,0.01,2.485966444015503,22.58944606997824,0.5922115445137024,0.28181004524230957
CelebA,82,4.0,0.01,2.558196783065796,22.032965803704258,0.6148863434791565,0.42031973600387573
CelebA,83,4.0,0.01,2.502391815185547,21.897361890002056,0.6453819870948792,0.32189926505088806
CelebA,84,4.0,0.01,2.5804824829101562,20.52537864035502,0.631291925907135,0.27135950326919556
CelebA,85,4.0,0.01,2.5026965141296387,20.792568979072527,0.5898966193199158,0.31315335631370544
CelebA,86,4.0,0.01,2.706418514251709,20.261025380921577,0.653954803943634,0.3297397196292877
CelebA,87,4.0,0.01,2.436964988708496,21.91647324539364,0.6881713271141052,0.23205913603305817
CelebA,88,4.0,0.01,2.3759045600891113,22.946827005506265,0.5899213552474976,0.4504396319389343
CelebA,89,4.0,0.01,2.5288004875183105,21.096711270974737,0.5717533230781555,0.39224228262901306
CelebA,90,4.0,0.01,2.7047836780548096,22.25084584943135,0.7175680994987488,0.23407351970672607
CelebA,91,4.0,0.01,2.5000290870666504,23.844580098055026,0.6127655506134033,0.32664424180984497
CelebA,92,4.0,0.01,2.7399678230285645,21.24237775597311,0.6323800086975098,0.2548743188381195
CelebA,93,4.0,0.01,2.5526602268218994,20.208275534165125,0.563372790813446,0.4046838581562042
CelebA,94,4.0,0.01,2.6468346118927,18.631824004955018,0.6010832190513611,0.4142814874649048
CelebA,95,4.0,0.01,2.5945258140563965,23.287926326398548,0.7161021828651428,0.32710322737693787
CelebA,96,4.0,0.01,2.440002679824829,21.17159059298433,0.5972239375114441,0.471453994512558
